"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Revenue","Month_Aug","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_1","OperatingSystems_2","OperatingSystems_3","OperatingSystems_4","OperatingSystems_5","OperatingSystems_6","OperatingSystems_7","OperatingSystems_8","Browser_1","Browser_2","Browser_3","Browser_4","Browser_5","Browser_6","Browser_7","Browser_8","Browser_9","Browser_10","Browser_11","Browser_12","Browser_13","Region_1","Region_2","Region_3","Region_4","Region_5","Region_6","Region_7","Region_8","Region_9","TrafficType_1","TrafficType_2","TrafficType_3","TrafficType_4","TrafficType_5","TrafficType_6","TrafficType_7","TrafficType_8","TrafficType_9","TrafficType_10","TrafficType_11","TrafficType_12","TrafficType_13","TrafficType_14","TrafficType_15","TrafficType_16","TrafficType_17","TrafficType_18","TrafficType_19","TrafficType_20","VisitorType_New_Visitor","VisitorType_Other","VisitorType_Returning_Visitor","Weekend_FALSE","Weekend_TRUE"
"13631",3.54451148677617,213.895628694398,0,0,131.59892067546,3881.36350452679,0,0.0171579515343652,36.9945056599088,0,"TRUE",0,0,0,0,0,0,0,0.272255743388087,0,0.727744256611913,0,0.727744256611913,0,0.272255743388087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.727744256611913,0,0,0,0,0,0,0,0.272255743388087,0,0.272255743388087,0.727744256611913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.727744256611913,0.272255743388087
"1364",0.141888509970158,17.4097201733384,0,0,49.2875449634157,1997.77213923413,0.00539790208742085,0.0314582159569062,2.5063437700588,0,"TRUE",0,0,0,0,0,0.971622298005968,0,0.0283777019940317,0,0,0,0.971622298005968,0,0.0283777019940317,0,0,0,0,0,0.0283777019940317,0,0.971622298005968,0,0,0,0,0,0,0,0,0,0,0,0.971622298005968,0,0,0,0,0,0.0283777019940317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1365",5.01813772995956,135.983331248173,1.82477735634893,63.1829159635818,190.897654514061,5638.97665133065,0.0152595326337698,0.0316628711951193,4.20667886461547,0,"TRUE",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.543805660912767,0,0.456194339087233,0,0,0,0,0,0,0,0.543805660912767,0.456194339087233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1366",0,0,0,0,18.7071181123611,401.106038547989,0.0216019429788804,0.0493401933741334,0.0814569740865775,0,"TRUE",0,0,0,0,0,0.0372167427558452,0,0.962783257244155,0,0,0.962783257244155,0.0372167427558452,0,0,0,0,0,0,0.962783257244155,0,0,0.0372167427558452,0,0,0,0,0,0,0,0,0,0.962783257244155,0,0.0372167427558452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1367",8.48432039213367,326.990029271255,2.06271843146533,174.041867654887,137.14286392252,5301.80579046314,0.00371204952479912,0.0141247095251408,40.8314241887322,0,"TRUE",0,0,0,0,0,0,0.484320392133668,0.515679607866332,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.484320392133668,0,0,0,0,0.515679607866332,0,0,0,0.515679607866332,0,0,0,0.484320392133668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"13681",8.93955640564673,198.442759955506,0.241774377413094,20.3997130942298,118.478187368484,4529.22891961583,0.000435094993623207,0.00877484053784927,79.2108421848446,0,"TRUE",0,0,0,0,0,0,0.939556405646726,0.0604435943532735,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.939556405646726,0,0,0,0,0.0604435943532735,0,0,0,0.0604435943532735,0,0,0,0.939556405646726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1369",0.841399493161589,34.4973792196251,0,0,25.8763868222013,867.963920530863,0,0.00290137767868127,51.2255313555047,0,"TRUE",0,0,0,0,0,0,0.841399493161589,0,0,0.158600506838411,0,0.841399493161589,0.158600506838411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.841399493161589,0,0.158600506838411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.841399493161589,0.158600506838411
"1370",0.28935873019509,11.8637079379987,0,0,11.5233269850723,345.733358764555,0,0.000997788764722205,40.8094060804762,0,"TRUE",0,0,0,0,0,0,0.28935873019509,0,0,0.71064126980491,0,0.28935873019509,0.71064126980491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28935873019509,0,0.71064126980491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28935873019509,0.71064126980491
"1371",10.043108524289,193.853653798655,2.08687119791284,129.733826136915,44.6080983853899,2342.39995701148,0.00950305632755644,0.0218422606391038,22.3036193999977,0,"TRUE",0,0,0,0,0,0,0.304376267362386,0.695623732637614,0,0,0,0.304376267362386,0,0.695623732637614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.304376267362386,0,0,0,0,0,0.695623732637614,0,0,0.695623732637614,0.304376267362386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.304376267362386,0.695623732637614
"1372",13.8237924450077,266.698207932091,3.02936792583205,190.934556800639,54.1130001381971,3015.93413993767,0.0134714018529515,0.0295948476475449,8.09426780064383,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0,0.0293679258320481,0,0.970632074167952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.970632074167952,0.0293679258320481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"13731",0.681827172171324,14.6365566292778,3.86362137971446,150.217599243298,7.31817282782868,163.672275956999,0.0280990642987509,0.0471991688160584,10.4156709672229,0,"TRUE",0.772724275942892,0,0,0,0,0,0,0,0,0.227275724057108,0.772724275942892,0.227275724057108,0,0,0,0,0,0,0.772724275942892,0.227275724057108,0,0,0,0,0,0,0,0,0,0,0,0.227275724057108,0,0.772724275942892,0,0,0,0,0,0,0,0,0.227275724057108,0.772724275942892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"13741",0,0,3.32750171772204,129.373266785033,17.7004900372121,681.431133496356,0.0260583438239436,0.0470947384036813,0.732125592683491,0,"TRUE",0.665500343544409,0,0,0,0,0.334499656455591,0,0,0,0,0.665500343544409,0.334499656455591,0,0,0,0,0,0,0.665500343544409,0,0,0.334499656455591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.334499656455591,0,0.665500343544409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.665500343544409,0.334499656455591
"1375",2.2255911747925,33.9896231839317,0.150394116528332,12.689503582078,5.90296907373704,230.243672959505,0.000270647898557338,0.0488651400585271,0,0,"TRUE",0,0,0,0,0,0,0,0.0375985291320831,0,0.962401470867917,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.962401470867917,0,0,0,0,0.0375985291320831,0,0,0,0.0375985291320831,0,0,0,0.962401470867917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962401470867917,0,0.0375985291320831,0,1
"1376",2.85581660177559,57.5945436038077,0,0,4.27908300887793,40.4801252639852,0,0.0262273164271634,39.2206610246745,0,"TRUE",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.855816601775587,0.144183398224413,0,0,0,0,0,0,0,0,0,0.855816601775587,0,0,0.144183398224413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144183398224413,0,0.855816601775587,0.855816601775587,0.144183398224413
"13771",5.07516384636983,100.34676349105,0.614379340782762,21.2728846746031,85.5228993520141,3031.24054429856,0.00106896952026123,0.0120859281380462,19.2368169194156,0,"TRUE",0,0.84640516480431,0,0,0,0,0,0.15359483519569,0,0,0.15359483519569,0.84640516480431,0,0,0,0,0,0,0.15359483519569,0.84640516480431,0,0,0,0,0,0,0,0,0,0,0,0.84640516480431,0,0.15359483519569,0,0,0,0,0,0,0,0.84640516480431,0.15359483519569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84640516480431,0.15359483519569
"13781",3.92527653835714,64.4594820592146,0,0,27.2066369205713,1312.42069748288,0,0.0132264780827004,22.9055172240885,0,"TRUE",0,0.925276538357139,0,0,0,0,0,0,0,0.0747234616428614,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.925276538357139,0.0747234616428614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1379",3,58.7486039072275,0,0,7.06040482548997,125.121980826428,0.00133792519797787,0.0216275885786765,43.59459048119,0,"TRUE",0,0,0,0,0,0.147171773249283,0,0,0,0.852828226750717,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.852828226750717,0.147171773249283,0,0,0,0,0,0,0,0.147171773249283,0,0.852828226750717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.852828226750717,0.147171773249283
"1380",10.0489420052618,265.736299659604,3.52447100263089,122.034808466095,352.062509748619,10589.0465637674,0.00721303736732374,0.0108000875126101,11.7687958874368,0,"TRUE",0,0,0,0,0,0.118882249342278,0,0.881117750657722,0,0,0.881117750657722,0.118882249342278,0,0,0,0,0,0,0.881117750657722,0.118882249342278,0,0,0,0,0,0,0,0,0,0,0,0,0.118882249342278,0.881117750657722,0,0,0,0,0,0,0.118882249342278,0,0.881117750657722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"13811",1.65836306801066,38.975980138802,0,0,49.2740187556483,861.097893135638,0.000972200432304427,0.0132131628717964,17.5948080274411,0,"TRUE",0,0,0,0,0,0,0,0.670818465994671,0,0.329181534005329,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.670818465994671,0,0.329181534005329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"13821",1,33.6739986756584,0,0,50.7149002964143,1140.4916303575,0.000732233832367946,0.00614828389291552,28.7145312981001,0,"TRUE",0,0,0,0,0,0,0.494758529355749,0.505241470644251,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.505241470644251,0.494758529355749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1383",7.45092594181187,428.166079071851,3.68624339532107,311.026786480215,145.469444778049,5663.49539919928,0.00663373043802924,0.0188430251616268,3.67476180076024,0,"TRUE",0.0784391511697322,0,0,0,0,0,0,0.921560848830268,0,0,0.0784391511697322,0.921560848830268,0,0,0,0,0,0,0.0784391511697322,0.921560848830268,0,0,0,0,0,0,0,0,0,0,0,0,0.0784391511697322,0,0,0,0,0.921560848830268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784391511697322,0,0.921560848830268,0,1
"13841",0.55275879544206,5.5828638339648,0,0,22.0755125230644,876.620986635072,0.00248467355742909,0.0185275385153299,26.8748423709893,0,"TRUE",0.55275879544206,0,0,0,0,0.44724120455794,0,0,0,0,0.55275879544206,0.44724120455794,0,0,0,0,0,0,0.55275879544206,0,0,0.44724120455794,0,0,0,0,0,0,0,0,0,0,0.55275879544206,0.44724120455794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55275879544206,0,0.44724120455794,0,1
"1385",1.80770319909789,56.1030730655665,2.41027093213052,52.7849334136583,33.9871613348369,1141.28337621328,0.00529804807672077,0.0219242339029014,11.2765861441021,0,"TRUE",0,0,0,0,0,0.397432266967371,0,0.602567733032629,0,0,0.602567733032629,0.397432266967371,0,0,0,0,0,0,0.602567733032629,0,0,0.397432266967371,0,0,0,0,0,0,0,0,0,0,0,0.397432266967371,0,0.602567733032629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.602567733032629,0.397432266967371
"1386",2.79941285052337,86.8813330484646,3.73255046736449,81.7428552352823,32.3343119157944,865.801691078822,0.00515677870630533,0.016247844217697,16.2622088056034,0,"TRUE",0,0,0,0,0,0.0668623831588775,0,0.933137616841123,0,0,0.933137616841123,0.0668623831588775,0,0,0,0,0,0,0.933137616841123,0,0,0.0668623831588775,0,0,0,0,0,0,0,0,0,0,0,0.0668623831588775,0,0.933137616841123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.933137616841123,0.0668623831588775
"1387",5.72271672566421,174.604135253883,1.65454076696187,57.2884740560548,181.217750560492,5731.65441690772,0.00287876484853558,0.0188829484310938,24.1033924285432,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.413635191740468,0,0.586364808259532,0,0,0,0,0,0.413635191740468,0.586364808259532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413635191740468,0,0,0.586364808259532,0,0,0,0,0.586364808259532,0.413635191740468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"13881",0.0703326486982405,3.07705338054802,0,0,36.718669405207,1633.19148894902,0.0053601875157643,0.0320256443997067,3.32856049750637,0,"TRUE",0,0,0,0,0,0.96483367565088,0,0.0351663243491203,0,0,0,0.96483367565088,0.0351663243491203,0,0,0,0,0,0,0.0351663243491203,0,0.96483367565088,0,0,0,0,0,0,0,0,0,0,0,0.96483367565088,0,0,0.0351663243491203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"13891",6.8300140928477,395.927379444765,3.41500704642385,288.141219542013,137.548984293593,5396.48681051357,0.00614561594568095,0.0187463671910681,6.46473094276044,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146248238394037,0,0,0,0.853751761605963,0,0,0,0.853751761605963,0,0,0,0,0,0.146248238394037,0,0,0,0,0,0,0,0,0,0,0,0,0.146248238394037,0,0.853751761605963,0,1
"1390",6.16046269237995,357.1143216989,3.08023134618998,259.894519834779,126.417692260817,4980.29855657959,0.00554315660852136,0.0181340311338123,10.1643222198108,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229942163452506,0,0,0,0.770057836547494,0,0,0,0.770057836547494,0,0,0,0,0,0.229942163452506,0,0,0,0,0,0,0,0,0,0,0,0,0.229942163452506,0,0.770057836547494,0,1
"1391",11,288.490436793971,3.51481178938411,117.556042241747,365.13930750289,11298.3237047969,0.00625766463122394,0.0105200798396786,11.2611292305573,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.838270596461371,0.161729403538629,0,0,0,0,0,0,0.838270596461371,0.161729403538629,0,0,0,0,0,0,0,0,0,0,0,0.161729403538629,0,0.838270596461371,0,0,0,0,0,0,0,0.161729403538629,0.838270596461371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.161729403538629,0.838270596461371
"1392",2.62091617356054,56.8919035771987,0.238265106687322,2.1443859601859,75.8372123900335,3151.38843201447,0.00485588860809182,0.027972875382047,6.86955155782566,0,"TRUE",0,0,0,0,0,0.761734893312678,0,0.238265106687322,0,0,0,1,0,0,0,0,0,0,0,0.238265106687322,0,0.761734893312678,0,0,0,0,0,0,0,0,0,0.238265106687322,0,0.761734893312678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.238265106687322,0.761734893312678
"1393",0,0,0.512661228189245,152.362917017844,22.1328243825119,965.098148616112,0.00270743783776587,0.0385119706883158,10.189598638895,0,"TRUE",0,0,0,0,0,0.487338771810755,0,0,0.512661228189245,0,0,1,0,0,0,0,0,0,0,0.512661228189245,0,0.487338771810755,0,0,0,0,0,0,0,0,0,0.512661228189245,0,0.487338771810755,0,0,0,0,0,0,0,0.487338771810755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512661228189245,0,0,1,0.512661228189245,0.487338771810755
"1394",0.951699077384546,39.0196621727664,0.0483009226154536,14.3550342013128,28.93737970246,984.298836262054,0,0.00542842873809814,52.4588147662321,0,"TRUE",0,0,0,0,0,0,0.951699077384546,0,0.0483009226154536,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.951699077384546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483009226154536,0,0,1,1,0
"13951",5.88318741833791,159.424764036793,2.1393408793956,74.0746779490728,215.585735741071,6434.08590452264,0.00372227716936102,0.0318244380027527,4.93184553734701,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.534835219848901,0.465164780151099,0,0,0,0,0,0,0.534835219848901,0.465164780151099,0,0,0,0,0,0,0,0,0,0,0,0,0.465164780151099,0.534835219848901,0,0,0,0,0,0,0,0.465164780151099,0.534835219848901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.465164780151099,0.534835219848901
"13961",0,0,0,0,7.03387036267668,105.238605814187,6.27228988635354e-06,0.0571147766459865,0.00247108966785654,0,"TRUE",0,0,0,0,0,0.00112901208922267,0,0.998870987910777,0,0,0,1,0,0,0,0,0,0,0,0.998870987910777,0,0.00112901208922267,0,0,0,0,0,0,0,0,0,0,0.998870987910777,0.00112901208922267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998870987910777,0.00112901208922267
"13971",10.0927515367512,273.497071878615,3.67009146790951,127.076917076367,365.823643717449,11041.0308846073,0.00638565728913932,0.00991192512827217,18.0263992198516,0,"TRUE",0,0,0,0,0,0,0.0824771330226213,0.917522866977379,0,0,0.917522866977379,0.0824771330226213,0,0,0,0,0,0,0.917522866977379,0.0824771330226213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917522866977379,0,0,0.0824771330226213,0,0,0,0,0.0824771330226213,0.917522866977379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824771330226213,0,0.917522866977379,0,1
"13981",0,0,0,0,27.8694529645145,1337.44272420481,0.00273748570187368,0.0215377102570814,59.9096433962467,0,"TRUE",0,0,0,0,0,0.492747386917472,0.507252613082528,0,0,0,0,1,0,0,0,0,0,0,0,0.507252613082528,0,0.492747386917472,0,0,0,0,0,0,0,0,0,0,0,0.492747386917472,0,0,0.507252613082528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507252613082528,0,0.492747386917472,0,1
"1399",1.51791549939662,32.2387663369067,0,0,10.9283380024135,1104.91549963057,0,0.0181053210211252,63.3417030689793,0,"TRUE",0,0.741042250301689,0,0,0,0,0,0,0,0.258957749698311,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.258957749698311,0,0,0.741042250301689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1400",1,29.4323270292953,0,0,20.167477974901,1282.03213555634,0,0.0110935772143453,63.0347692516575,0,"TRUE",0,0.578383648535237,0,0,0,0,0.421616351464763,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.421616351464763,0,0,0.578383648535237,0,0,0,0,0,0,0.421616351464763,0.578383648535237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"14011",7.4585737104062,239.413322079655,1.16685896832496,40.4024917782517,136.351025085896,3959.13506272189,0.00203023863073528,0.0111927767861146,18.8541704697408,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.29171474208124,0.70828525791876,0,0,0,0,0,0,0.29171474208124,0.70828525791876,0,0,0,0,0,0,0,0,0,0,0,0.70828525791876,0,0.29171474208124,0,0,0,0,0,0,0,0,0.29171474208124,0,0,0,0,0.70828525791876,0,0,0,0,0,0,0,0,0,0,0,0,0.70828525791876,0,0.29171474208124,0,1
"14021",4.94525146577507,177.410896334681,0,0,30.4063313789666,842.873057171376,0.00097661909130075,0.0153695791313385,19.1945107133231,0,"TRUE",0,0,0,0,0,0.175791422370821,0,0.824208577629179,0,0,0,1,0,0,0,0,0,0,0,0.824208577629179,0,0.175791422370821,0,0,0,0,0,0,0,0,0,0.824208577629179,0,0.175791422370821,0,0,0,0,0,0,0,0.175791422370821,0,0,0,0,0,0.824208577629179,0,0,0,0,0,0,0,0,0,0,0,0,0.824208577629179,0,0.175791422370821,0,1
"1403",2.52046372927725,146.108131806541,1.26023186463863,106.332063578884,54.9436369577888,2243.72193391985,0.00226790192151689,0.0258130791780841,18.4797360730125,0,"TRUE",0,0,0,0,0,0,0.684942033840343,0.315057966159657,0,0,0,1,0,0,0,0,0,0,0,0.315057966159657,0,0.684942033840343,0,0,0,0,0,0,0,0,0,0,0,0.684942033840343,0,0,0,0.315057966159657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.684942033840343,0.315057966159657
"1404",0,0,0,0,9.9905677838251,540.299971729926,0.000381334854994353,0.0288253851573785,25.2783197849718,0,"TRUE",0,0,0,0,0,0.0686402684077621,0.931359731592238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.931359731592238,0.0686402684077621
"1405",5.07345577143133,294.10188925016,2.53672788571566,214.036415357259,122.978923342889,5526.93484753997,0.00630706337192572,0.0208734406779049,0,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365818028571084,0,0,0,0.634181971428916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.365818028571084,0.634181971428916
"1406",8.07807771884836,218.902704031501,2.93748280685395,101.710342187318,308.545443670591,9961.68774367525,0.00637587995962204,0.0132312362370635,6.77181070653363,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.734370701713488,0.265629298286512,0,0,0,0,0,0,0.734370701713488,0.265629298286512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.265629298286512,0.734370701713488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.265629298286512,0.734370701713488
"14071",1,52.5317944608396,0,0,28.7362417029217,977.700152078548,0,0.00432410578454758,54.5732576680839,0,"TRUE",0,0,0,0,0,0,0.894686808576807,0.105313191423193,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105313191423193,0,0.894686808576807,0.894686808576807,0.105313191423193
"14081",4.44318923144601,304.582718107209,1.96753670368344,166.01090937329,86.3719004529994,3334.99445854324,0.00354076134411838,0.0157251940789684,29.2627757145703,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.508115824079141,0,0,0,0,0,0.491884175920859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508115824079141,0,0.491884175920859,0,1
"1409",2.28714135033078,31.3233586553484,0,0,12.1285864966922,552.740544546701,0.00891073312086519,0.0509345844367564,34.0055174264742,0,"TRUE",0,0,0,0,0,0.712858649669215,0,0,0,0.287141350330785,0,1,0,0,0,0,0,0,0,0.287141350330785,0,0,0,0,0,0,0,0.712858649669215,0,0,0,0.287141350330785,0,0.712858649669215,0,0,0,0,0,0,0.712858649669215,0,0.287141350330785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1410",2.20235820999369,27.3894209437072,0,0,12.9764179000631,612.854617147553,0.00997052237507887,0.0543494609413968,32.5993807377792,0,"TRUE",0,0,0,0,0,0.79764179000631,0,0,0,0.20235820999369,0,1,0,0,0,0,0,0,0,0.20235820999369,0,0,0,0,0,0,0,0.79764179000631,0,0,0,0.20235820999369,0,0.79764179000631,0,0,0,0,0,0,0.79764179000631,0,0.20235820999369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1411",6.75082648033276,182.936364618559,2.45484599284828,84.9990425023716,246.347484302707,7499.23750968567,0.00427123011647309,0.0170537211996046,28.741536892207,0,"TRUE",0,0.386288501787931,0,0,0,0,0,0.613711498212069,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386288501787931,0.613711498212069,0,0,0,0,0,0,0,0,0.613711498212069,0,0,0,0,0.386288501787931,0,0,0,0,0,0,0,0,0,0,0,0,0.386288501787931,0,0.613711498212069,0,1
"1412",3.2263620744925,87.4291393165472,1.17322257254273,40.6228315742919,121.389200822916,3815.84651303091,0.00204131077866775,0.0230668740035797,44.9325868997501,0,"TRUE",0,0.706694356864318,0,0,0,0,0,0.293305643135682,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706694356864318,0.293305643135682,0,0,0,0,0,0,0,0,0.293305643135682,0,0,0,0,0.706694356864318,0,0,0,0,0,0,0,0,0,0,0,0,0.706694356864318,0,0.293305643135682,0,1
"1413",1,41.0911650751759,0,0,33.8289331956767,1622.28770684625,0,0.00377725985463914,47.1929244657799,0.164097136957571,"TRUE",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.726504771737382,0,0,0.273495228262618,0,0,0,0,0,0,0.726504771737382,0,0,0,0,0,0,0,0,0,0,0.273495228262618,0,0,0,0,0,0,0,0,0,1,1,0
"14141",0.0459534532856196,1.8994094023191,0,0,37.3216741729993,1716.2287492669,0.00530025901687836,0.0310020039899284,3.39926190005687,0.0275720719713718,"TRUE",0,0,0,0,0,0.95404654671438,0.0459534532856196,0,0,0,0,1,0,0,0,0,0,0,0,0.0459534532856196,0,0.95404654671438,0,0,0,0,0,0,0,0,0,0,0,0.95404654671438,0.0459534532856196,0,0,0,0,0,0,0.95404654671438,0,0,0,0,0,0,0,0,0,0,0.0459534532856196,0,0,0,0,0,0,0,0,0,1,0.0459534532856196,0.95404654671438
"1415",1.14489591820166,42.1182859968495,0.028979183640331,1.32579765154514,31.9126261202618,1081.48225275756,7.04061727590808e-05,0.00361084278684349,53.6465147118902,0,"TRUE",0,0,0,0,0,0,0.985510408179834,0.0144895918201655,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.985510408179834,0,0,0.0144895918201655,0,0,0,0,0,0,0.985510408179834,0,0,0,0,0,0,0,0.0144895918201655,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
